track_id,Unnamed: 0,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
2C6l8EGcbfcLXu0mWfAadB,55472,0.48,0.0828519302426157,0,0.715,0.743,6,0.777611305328968,0,0.03492227979274612,0.339,0.00217,0.0983,0.259,0.4805893857962296
6SQDhaDMwLeRGHfyLb00d4,55473,0.49,0.045620878716971264,0,0.397,0.684,8,0.7309435288459759,1,0.04341968911917098,0.0486,0.0075,0.11,0.87,0.2590560951958319
1nl7j1l4X0OHg9L4YytAa6,55474,0.49,0.04592695274946323,0,0.562,0.368,1,0.7460370308713907,1,0.027979274611398965,0.973,0.000164,0.105,0.25,0.4434117318343934
3Qvp6nDPHp70nejdyYR4Nw,55475,0.48,0.04333916649720896,0,0.623,0.195,11,0.7041414645876107,1,0.029740932642487047,0.868,1.71e-06,0.087,0.16,0.28764607267886194
02tWxsxgRYdquJqB4eT8Rv,55476,0.5,0.03824397900061005,0,0.748,0.57,6,0.7472208349518155,0,0.054922279792746116,0.487,0.00237,0.0629,0.207,0.4105895501536742
0MjW6RXyiW4zIBKubIghx5,55477,0.49,0.04105630864788025,0,0.771,0.548,11,0.7267447237482196,1,0.1316062176165803,0.46,0.0,0.151,0.571,0.6285891556958072
2dZyFNtUz3IIBzUZmSu5z8,55478,0.49,0.04673748566769678,0,0.501,0.838,2,0.8314004032332649,1,0.15647668393782382,0.127,0.0,0.292,0.513,0.6823052775175451
24jAP7IKsGWoZzQUmwE8Mm,55479,0.49,0.01654785533371712,0,0.389,0.339,9,0.7563028318813235,0,0.03253886010362694,0.916,0.15,0.417,0.335,0.2811005374488438
4JiaYXeF1BjoiNdLtM1yUD,55480,0.49,0.0404550440637772,0,0.515,0.145,4,0.6421952166916375,1,0.03461139896373057,0.91,4.06e-06,0.104,0.302,0.5945096395641241
7FROOyFNVDaTbnnBcghUXL,55481,0.5,0.05015699898516314,0,0.709,0.779,8,0.7647374359543495,1,0.04248704663212435,0.334,0.000266,0.387,0.611,0.5301431553342209
4NtaQSiRgkQ2Af8GSW0B0t,55482,0.5,0.06286584964184756,0,0.71,0.845,11,0.7889499287867857,0,0.1150259067357513,0.257,0.0,0.192,0.846,0.40274148217543515
1YIxsDMuhobzdKetn6VHKW,55483,0.48,0.031724964891227246,0,0.537,0.535,1,0.7804783308362466,0,0.03854922279792746,0.139,1.54e-06,0.137,0.113,0.5339603569843695
7im7el3l35lOejnrYCjKVO,55484,0.48,0.029022615682332196,0,0.664,0.618,0,0.7270591717070825,0,0.03139896373056995,0.264,2.57e-06,0.142,0.573,0.5918141774731687
5GJPqaqlCSN19ReZ3Hmue4,55485,0.5,0.050864616180681055,0,0.573,0.7,4,0.7929637644969757,1,0.028082901554404145,0.267,0.0187,0.117,0.317,0.3595647814867774
50Emj7dvfU5NTCQsS7ECJ7,55486,0.49,0.06221188609768974,0,0.522,0.421,0,0.7686402900319996,1,0.02849740932642487,0.73,8.16e-05,0.19,0.203,0.4434610390677646
33vhuNbI4A5BcXBYcw9wZx,55487,0.49,0.04443763431313302,0,0.747,0.921,0,0.8449401624031222,1,0.08901554404145079,0.0956,0.000164,0.0367,0.671,0.533935703367684
5RmrLfHUfvcStOAUXQr5TJ,55488,0.07,0.05485140707178038,0,0.403,0.209,7,0.6589164493276362,1,0.03295336787564767,0.871,8.97e-06,0.153,0.339,0.5376789441677761
2h1d6XPdBms5i7YwyfOO7q,55489,0.51,0.045524645833393,0,0.709,0.812,6,0.8699850174796071,0,0.12331606217616581,0.108,2.11e-06,0.465,0.908,0.5423138241046628
64Xa40JF6SZScjZgCTY3KA,55490,0.51,0.062213222665517216,0,0.431,0.748,9,0.7971625695947321,1,0.08766839378238342,0.117,2.69e-05,0.154,0.457,0.3634641618592114
0Gb6ci1GDk8FZD58mB8kii,55491,0.5,0.03522810916704138,0,0.766,0.267,1,0.7450012023010192,1,0.037409326424870465,0.882,3.86e-06,0.1,0.312,0.49296139243627035
2VEyI38e4bZ1uNpKawXRjG,55492,0.49,0.044156764131102026,0,0.724,0.767,5,0.7237482196696446,0,0.36165803108808287,0.598,0.0,0.0701,0.945,0.3122216195782588
4lKuVRhrSO9le6tRbgrpKC,55493,0.5,0.05417204873890052,0,0.546,0.505,0,0.7328857074154227,1,0.09046632124352331,0.314,2.93e-05,0.0971,0.522,0.34070065578620384
4M7pu2MwyGysZM4deGXueq,55494,0.51,0.0816797602579194,0,0.563,0.803,5,0.793148733884542,0,0.12124352331606218,0.589,0.0,0.0735,0.792,0.3406677842972898
1nS2gyHrXNqlCM7f1A90Pi,55495,0.51,0.03173947619906841,0,0.248,0.42,9,0.6988883339807261,1,0.02839378238341969,0.587,0.00473,0.108,0.218,0.34520404976743424
1hd4I7yByPS8RAmc9dM9lH,55496,0.49,0.0312900075325144,0,0.62,0.269,0,0.5619000055490816,1,0.09917098445595855,0.0749,8.72e-06,0.64,0.159,0.34931709481780976
2YNgcIiD73XsXFNM3UuxlM,55497,0.5,0.045757781450157,0,0.704,0.903,5,0.779590477775928,0,0.09108808290155442,0.0159,0.572,0.0818,0.651,0.5423302598491199
7nXci98gcFBxwsSRxqkzSq,55498,0.5,0.03815672021530198,0,0.731,0.746,10,0.7893013706231617,0,0.0732642487046632,0.00528,0.000334,0.0852,0.788,0.5093190671071446
1C2MHvFmeoFpExBtWOiQ4Z,55499,0.48,0.23694368944273714,0,0.605,0.408,7,0.7741523777814772,1,0.5129533678756477,0.955,0.0,0.419,0.798,0.35130581989711224
3mFDF0ulC4tyOFC4bB67Kd,55500,0.49,0.05499785671801951,0,0.649,0.792,5,0.8130329430479255,0,0.04694300518134715,0.0623,0.028,0.0646,0.733,0.46055421330309154
2nF4CJQfTfwft6TYVYLKiI,55501,0.48,0.03824016023538869,0,0.723,0.561,5,0.7622403492222037,0,0.036269430051813475,0.642,7.11e-06,0.228,0.616,0.5958779152901731
18Eu9puOprFj4acahSyF1d,55502,0.51,0.032535879685982934,0,0.367,0.518,11,0.7322013206814272,1,0.4808290155440415,0.814,0.071,0.16,0.53,0.4036618838650296
5N1ede3QcEvtJNtM1een6B,55503,0.47,0.04947725877576115,0,0.579,0.767,2,0.7882470451140335,1,0.04134715025906736,0.00475,0.0,0.394,0.475,0.6162376937363377
6J2pC3j9WF4tVJo4mEHZdn,55504,0.48,0.049201543926778994,0,0.588,0.687,7,0.8091485859090319,1,0.05326424870466322,0.00449,0.00288,0.104,0.23,0.3899216014989399
6IjeHG6oLIkZeSq2SMEAtd,55505,0.47,0.03799671395252702,0,0.604,0.469,3,0.7623883247322567,1,0.05626943005181347,0.649,6.26e-05,0.124,0.495,0.27276350607300753
2rjCLFdX8n9xLoMZgdMMxt,55506,0.46,0.04058010862477672,0,0.593,0.112,1,0.6108614024378964,1,0.033367875647668396,0.924,1.39e-06,0.116,0.296,0.39905165754482846
6sXuvZ3kEJFSDZwrpZZuSI,55507,0.47,0.055588619697763825,0,0.854,0.835,8,0.8290327950724155,1,0.049326424870466325,0.108,7.27e-05,0.0517,0.804,0.4930394622224414
2wopaZn4bijSHJHOi8eICq,55508,0.49,0.04909824632754122,0,0.537,0.829,2,0.7898192849083475,1,0.03295336787564767,0.0268,0.00715,0.124,0.0383,0.5754441759939516
55A2PJuVAmaghsWUvfmYtY,55509,0.48,0.036464434407456524,0,0.621,0.491,5,0.7482751604609437,1,0.030466321243523317,0.849,1.08e-05,0.0774,0.674,0.4519049027825715
0NsYZt7iTFoLMw3pZTQEDQ,55510,0.5,0.04308426391868321,0,0.655,0.104,5,0.5260899321162348,1,0.033056994818652846,0.891,0.0011,0.105,0.506,0.41083608632052987
6cmPjiylmkjv2wiBCx2AHz,55511,0.47,0.045816781372827006,0,0.559,0.781,2,0.7960157593918206,1,0.03533678756476684,0.629,0.0569,0.112,0.373,0.49292441201124204
3rVBZoeJT4lIr1S9EeENtc,55512,0.48,0.04032157821929069,0,0.745,0.891,4,0.813106930802952,0,0.04362694300518135,0.359,0.0567,0.104,0.906,0.5013929293427346
4mYrbFGkk5u3bnDhTj0jAO,55513,0.49,0.04312817971872885,0,0.653,0.401,5,0.6936721972513548,1,0.028911917098445598,0.893,0.143,0.109,0.311,0.5341123876205972
2aUZaQ3ZFxh63KpSBfHNnZ,55514,0.48,0.049449763666167365,0,0.677,0.823,0,0.8237426705880176,1,0.038860103626943004,0.109,6.44e-06,0.165,0.174,0.5259849119865884
4H7S2ogSxUrX9bMv3a2O2K,55515,0.47,0.015519461859605005,0,0.792,0.267,10,0.6534228585169154,1,0.058031088082901555,0.939,0.0331,0.12,0.607,0.6000402675739197
6PwONWQ1wxb3jhXzbEumNH,55516,0.49,0.03439351802791327,1,0.859,0.728,5,0.7920574144979006,0,0.22176165803108808,0.0972,0.0,0.104,0.66,0.6167102213894778
51Gk1czQl7NjX0jHwawO1G,55517,0.48,0.04729311600740459,0,0.752,0.204,2,0.6210532156928028,1,0.038445595854922285,0.834,0.102,0.109,0.38,0.48484213467449006
0i5eB2ygjiqAuz9kwYsYiK,55518,0.48,0.043837515358596375,0,0.376,0.285,6,0.7537132604553946,1,0.03150259067357513,0.837,1.67e-05,0.0929,0.417,0.2962501849021251
44DFFra1iTFvIGpzVlRHFx,55519,0.49,0.050568089061242494,0,0.577,0.634,0,0.8126445073340361,0,0.029637305699481867,0.18,1.15e-06,0.186,0.392,0.33278684483013654
1H5TcdTdMYvOfJ31SAA6H5,55520,0.48,0.045650474147436795,0,0.386,0.824,11,0.8195253685515046,0,0.032849740932642486,0.000305,6.5e-06,0.269,0.362,0.6738203244415956
119ZRPeJ540NUGoUD8LkMe,55521,0.48,0.05883476107418047,0,0.567,0.671,10,0.7743373471690435,1,0.041139896373057,0.492,5.86e-05,0.102,0.313,0.48452163765757766
7p9Gp8xvXI1oiXEvPBYMy1,55522,0.48,0.04570565530488544,0,0.531,0.787,0,0.8192479144701551,1,0.046839378238341965,0.548,1.41e-05,0.0813,0.693,0.3654611048107424
2L2YNB3YIletW4fUtwphDv,55523,0.49,0.04692021358353883,0,0.432,0.535,8,0.7804043430812201,1,0.03316062176165803,0.904,0.000641,0.102,0.322,0.5581948621862827
1veNS1osFHTWf2G6q5AbuQ,55524,0.48,0.051585599054473734,0,0.237,0.423,7,0.7520300390285407,1,0.03150259067357513,0.329,0.00022,0.148,0.154,0.3207024637180941
3cbSwpMhYwcwijm3d0J1uJ,55525,0.49,0.032365562757110306,0,0.67,0.685,1,0.7491630135212621,0,0.06538860103626944,0.278,3.56e-06,0.103,0.689,0.6571914599871801
4URmwPTiCb6M7eiyYaZPtg,55526,0.48,0.04137250240820882,0,0.523,0.671,1,0.8157889869226642,0,0.11606217616580311,0.242,0.23,0.872,0.174,0.6736107686997682
0ldzwWfM7vVxZ9bmxK3Q8m,55527,0.49,0.038774978304640086,0,0.438,0.797,11,0.8348778277195124,0,0.23523316062176167,0.0173,0.0,0.164,0.71,0.8022163601400325
6SkO0Mnxcevv0oXY4PHKVr,55528,0.49,0.04854185223478914,0,0.722,0.415,9,0.7299261972143609,1,0.04207253886010363,0.738,1.6e-05,0.0903,0.439,0.48473530233551926
788Lp6lHrCrxJAZvS2l9YZ,55529,0.5,0.059379316994746335,0,0.748,0.812,0,0.7693431737047518,1,0.04880829015544042,0.0634,0.00146,0.114,0.906,0.41086895780944394
6URZh0L8qZ3v7q5EzPFE7A,55530,0.47,0.04415256348935853,0,0.671,0.354,10,0.6469304330133363,0,0.15336787564766838,0.539,1.45e-05,0.436,0.454,0.4517158917213155
4lSs8Q2cYcrEy2aps8MPgx,55531,0.48,0.040122429612996786,0,0.491,0.556,5,0.8047648114237093,1,0.02829015544041451,0.701,1.46e-06,0.0849,0.413,0.4109264829150436
3jtW19tQGOBnp8gAAOWHaD,55532,0.48,0.038460693926922196,1,0.42,0.307,2,0.6280080646652978,0,0.03243523316062177,0.871,0.000136,0.344,0.185,0.35761303683250334
2WAZgWQpoeHJwazZzbs2rH,55533,0.48,0.04108475844877938,0,0.596,0.358,0,0.6758411482899579,1,0.02642487046632124,0.9,0.0503,0.108,0.43,0.3900695231990533
1PH0yXNGtSZbL2eufpgFJ4,55534,0.49,0.04952174739058999,0,0.54,0.718,2,0.8020642583652405,0,0.0444559585492228,0.022,0.000119,0.248,0.526,0.6820957217757178
06C6QABI5ChBAsw95J9oTo,55535,0.47,0.0400460543085696,0,0.781,0.602,9,0.8258883154837874,1,0.054196891191709846,0.225,4.17e-05,0.124,0.554,0.5300979570369639
6cCLkL72zw70bOVV88D0Ep,55536,0.49,0.05063587214392162,0,0.613,0.361,11,0.6876606921554482,1,0.028082901554404145,0.624,0.0,0.0999,0.22,0.4317587890143484
6n92iq9Kni83H6IroZ3RJJ,55537,0.47,0.03924029484686274,0,0.699,0.815,0,0.8369679817990121,1,0.06051813471502591,0.0217,0.0,0.0466,0.737,0.5258821885837318
4tQeEHoii36QEGOEacAybz,55538,0.5,0.04285742926453446,0,0.565,0.291,1,0.6208127554889666,1,0.04559585492227979,0.506,0.0045,0.121,0.195,0.34111154939762994
5hL9yKGJAMUxfwsjFnJ0aR,55539,0.47,0.036005418827849106,0,0.696,0.153,10,0.6177607605941215,1,0.031191709844559583,0.907,1.09e-06,0.111,0.451,0.5755674440773795
5udGjYNG57hYIUD61rfcGL,55540,0.48,0.045825182656313995,0,0.583,0.393,3,0.6130255442724228,1,0.031606217616580314,0.614,0.00934,0.315,0.186,0.4517816346991436
2JnZ5Q6YjESfLil5hg7WUT,55541,0.48,0.049285365823387835,0,0.597,0.892,4,0.8214490501821947,0,0.050984455958549224,0.145,9.24e-05,0.118,0.634,0.328751869565932
7d5Sk1Omu1qfyOPnlPO9d1,55542,0.49,0.0899344031604101,0,0.37,0.909,10,0.8109612859071823,1,0.0939896373056995,0.252,0.0,0.133,0.706,0.48284108278684484
5TgUA7EeMusDPjtnN26GuM,55543,0.48,0.05066814071004211,0,0.778,0.861,8,0.8272200950742652,1,0.08683937823834197,0.08,1.15e-06,0.101,0.506,0.42728004864980357
0WUo5DnZJLrCuCwVT0T2gH,55544,0.47,0.03298993087080258,0,0.887,0.291,8,0.7020883043856242,1,0.08290155440414508,0.885,0.000261,0.105,0.75,0.5093519385960587
64zeTLKn5flc0t74NeApXQ,55545,0.47,0.031228907288972648,0,0.695,0.276,1,0.6089007269296931,1,0.037409326424870465,0.935,0.00422,0.102,0.398,0.5552076656312148
3U4aD5lR1h9WrO3eUPaf6H,55546,0.47,0.03147273544835645,0,0.484,0.384,5,0.7814771655291048,1,0.03253886010362694,0.517,0.0,0.149,0.185,0.5515918018506648
0qRgtkRi15K2osfLIvcHEs,55547,0.48,0.058546635238228895,0,0.642,0.562,9,0.7440763553631873,0,0.06290155440414508,0.584,0.0,0.104,0.671,0.6156008086386272
7y2LdSannuZhlHK3eTOyly,55548,0.49,0.05741876293010037,0,0.586,0.524,1,0.7575421267780181,1,0.045181347150259066,0.74,2.98e-06,0.136,0.529,0.40299212727840505
4gzNmOoLoDxZABu1W8FOrc,55549,0.48,0.060696218181332154,0,0.502,0.612,2,0.8276270277269111,1,0.027875647668393785,0.204,1.46e-06,0.117,0.419,0.3370190490278257
3gJxSEQtZ08xpRuAMdynHW,55550,0.47,0.03780577569145904,0,0.584,0.548,8,0.7276880676248081,1,0.037409326424870465,0.669,0.0036,0.164,0.386,0.6574379961540358
3bFORvJYwT9dX2qMGgKTn3,55551,0.48,0.027575112725175877,0,0.686,0.555,0,0.8111832491722619,1,0.08839378238341969,0.223,0.00141,0.0989,0.148,0.31642506122314806
5qlsGohL4JSjYFYnCsljHM,55552,0.5,0.03512156561736545,0,0.791,0.424,6,0.7356972421064314,0,0.03606217616580311,0.0416,1.61e-06,0.155,0.331,0.4396274016731587
7Gn4vU9RUHYV5aA1gMJSPV,55553,0.48,0.04230008048047704,0,0.619,0.484,1,0.7549710522908458,1,0.059274611398963735,0.116,0.000121,0.19,0.61,0.3735680357641799
0Qs67RelQ1FHAPkVBUoTDu,55554,0.49,0.06081593647102178,0,0.535,0.285,4,0.6545696687198268,1,0.03181347150259067,0.836,0.00572,0.118,0.206,0.37815771740380977
2bGCXKKxk0FyTwYeJooaJH,55555,0.46,0.03647302662920458,0,0.807,0.0977,0,0.6363501840445406,1,0.044248704663212436,0.97,4.16e-05,0.0863,0.462,0.6045354436829217
4jQkn21WCZ7g1NS2wMQeoi,55556,0.47,0.03507841357036409,0,0.434,0.342,6,0.7051402992804691,0,0.03129533678756477,0.557,0.000114,0.337,0.149,0.30383117203293725
1BVlbuPTabrUN73h7LgyaY,55557,0.47,0.040828901178948294,0,0.575,0.306,11,0.7212881268150121,1,0.049326424870466325,0.885,0.0,0.109,0.338,0.3369779596666831
6Fvdk2eTzxEa9JsUUa1kP2,55558,0.48,0.06353146041993052,0,0.389,0.586,8,0.8193403991639383,1,0.046839378238341965,0.537,0.0,0.177,0.419,0.32043127393455284
5qG6pu4Vq9f7wB0NAso4UN,55559,0.47,0.038490480295648805,0,0.681,0.598,4,0.6894733921535985,1,0.08538860103626944,0.807,0.00594,0.122,0.338,0.36182469634962117
2ZH9LPIKLzTvgZi2AKmKQi,55560,0.46,0.04727440405781992,0,0.311,0.224,11,0.7142222962099772,1,0.03316062176165803,0.878,1.27e-05,0.0932,0.194,0.6802713541409857
4NXCb9SiScRgMqlUnPwdKE,55561,0.47,0.0599977660223455,0,0.832,0.822,7,0.7220280043652775,1,0.058549222797927465,0.506,1.6e-06,0.214,0.927,0.4109100471705866
5KZfM2W4L74di6cYgKoUE5,55562,0.47,0.0460159299791209,0,0.547,0.709,11,0.7706009655402031,0,0.03875647668393783,0.159,0.0,0.109,0.401,0.5755058100356656
4g4VMpPM8CJAL38LeXl97p,55563,0.47,0.05107846703307719,0,0.49,0.819,9,0.8377633501655476,1,0.09160621761658032,0.328,0.0,0.288,0.803,0.3421675459789951
0S2qrCbW0FusG69XrE0FGO,55564,0.47,0.05334910483369755,0,0.548,0.553,2,0.7364926104729667,1,0.12642487046632125,0.0996,4.34e-06,0.0713,0.137,0.35020873395460445
4SjCFYcyUxsitFDpVINqxA,55565,0.47,0.03797189197858818,1,0.881,0.575,0,0.766235687993637,1,0.2549222797927461,0.116,0.0,0.318,0.396,0.5094628798711438
4rIv0uUnxs5hVZfe5t9SNs,55566,0.47,0.05389652482817943,0,0.513,0.632,9,0.775373175739415,1,0.04652849740932643,0.401,0.000305,0.0695,0.294,0.3614343474187663
3qToa7nSnKh49amY8uWS3B,55567,0.48,0.02450883519068527,0,0.496,0.519,8,0.758670440042173,1,0.041139896373057,0.49,8.05e-05,0.217,0.0951,0.5757728908830926
4xWBa63JWfBQ9P7yReHtps,55568,0.49,0.0552447398895804,0,0.476,0.788,9,0.8269981318091856,0,0.046217616580310886,0.237,2.49e-05,0.106,0.746,0.37007544006705784
56dhkwFTzbq3AS54dguEEH,55569,0.47,0.04174597764685778,0,0.597,0.474,0,0.7340510145570908,1,0.03150259067357513,0.758,1.68e-06,0.116,0.315,0.542396002826948
7gFu2zjthH2zPbyl4uHLpr,55570,0.47,0.038774978304640086,0,0.438,0.797,11,0.8348778277195124,0,0.23523316062176167,0.0173,0.0,0.164,0.71,0.8022163601400325
7cvByqy8euqE4DYLO6b3EU,55571,0.47,0.05485121613351931,0,0.627,0.939,4,0.8599226827959973,1,0.18549222797927462,0.415,1.67e-06,0.182,0.92,0.8140048978518482
2KDR0VRWbQ88LQ1cdi8T3z,55572,0.47,0.03962541731943685,0,0.496,0.568,4,0.7687882655420528,0,0.03450777202072539,0.217,1.69e-05,0.094,0.236,0.3653583814078859
1OBOW5jFnqpieVQFsxu2P9,55573,0.51,0.04498963682588054,0,0.7,0.899,1,0.7633501655476018,1,0.12124352331606218,0.096,1.38e-05,0.327,0.674,0.4519583189520569
330vcLQSoOetyGLe426JSU,55574,0.47,0.036101269834905234,0,0.609,0.849,5,0.7899117696021308,0,0.08901554404145079,0.375,0.0019,0.058,0.869,0.763806025343918
2kzu7owHDr3Lkcd0NOqimF,55575,0.48,0.06456615485665787,0,0.434,0.532,1,0.7507167563768196,0,0.03761658031088083,0.807,0.00137,0.0767,0.25,0.34882813142021263
0UXswv8EK5264CWxS0tLNF,55576,0.49,0.047259128996934484,0,0.598,0.537,9,0.7629987237112258,1,0.033782383419689116,0.285,0.0,0.13,0.397,0.5421946649573492
6VJPFl2Jf1tnGhwaTgv04v,55577,0.46,0.049278873922511526,0,0.717,0.743,10,0.7479977063795942,1,0.045492227979274616,0.184,0.000771,0.0984,0.46,0.5586632809033084
5ffq553Rljxn9pbFM0hIJH,55578,0.47,0.029484495335855627,0,0.722,0.297,7,0.7048813421378761,1,0.03440414507772021,0.74,0.0,0.117,0.399,0.49292030307512774
3umwWCeZn5TrYw8PMDaL8w,55579,0.47,0.043060778512571854,0,0.493,0.334,4,0.6458946044429646,0,0.0572020725388601,0.0873,0.000628,0.22,0.119,0.5758468517331493
2VJLjzAtXuIU1ppOULery6,55580,0.48,0.05155333048835324,0,0.391,0.55,6,0.779590477775928,0,0.04051813471502591,0.561,1.07e-05,0.0915,0.657,0.3403596140887201
4VgUJ2kOgdrCWf8gF0puHK,55581,0.46,0.023890768039608233,0,0.749,0.487,6,0.7224534339566802,1,0.09772020725388601,0.879,0.000225,0.0999,0.756,0.3532000394457867
3wAXK2nhnsS6vdnGQ0Dph0,55582,0.48,0.04467955308990614,0,0.614,0.278,2,0.6454506779128053,1,0.033056994818652846,0.897,1.99e-06,0.0722,0.316,0.24673339578916226
4yWEl7boNZlIUQ32enHCsi,55583,0.47,0.049414631026130855,0,0.71,0.229,9,0.7357157390451879,1,0.03212435233160622,0.763,0.0,0.114,0.448,0.5051074075900268
0bdsLmlWCuTmFUoW4kswvB,55584,0.46,0.025967603505244595,0,0.611,0.778,9,0.8273310767068051,1,0.033782383419689116,0.0946,5.04e-06,0.139,0.285,0.36990286475025885
61cxfQqN4UOhCpNsj3mBl5,55585,0.45,0.05155333048835324,0,0.57,0.703,7,0.8142537410058636,1,0.05036269430051813,0.313,5.92e-06,0.0556,0.598,0.7068397350557993
0LbP2VQncT9J8ac3psAH2w,55586,0.48,0.04267279196608173,0,0.632,0.266,2,0.6504633483158536,1,0.02663212435233161,0.96,0.00304,0.114,0.183,0.3285053333990763
0VsdGpccIWa7h8sYZmaO0G,55587,0.46,0.05689349177390237,0,0.273,0.617,9,0.788838947154246,1,0.03761658031088083,0.0169,0.0,0.153,0.181,0.3955713886560492
5wwQmWZtmEoV8XSm05zQvA,55588,0.49,0.0627010699225459,0,0.653,0.554,5,0.7653108410558053,1,0.025181347150259065,0.157,1.23e-06,0.172,0.455,0.41078677908715877
7J0E3iSjAxIdQtArstSfIJ,55589,0.46,0.0416277868632567,0,0.679,0.608,0,0.727743558441078,0,0.038134715025906735,0.639,7.55e-06,0.0873,0.361,0.4768132735072235
0rFdbImiFCvAY8jD2aE391,55590,0.47,0.05766068170687349,0,0.612,0.518,4,0.7517710818859479,0,0.19689119170984457,0.639,8.47e-05,0.0817,0.527,0.6569942310536956
2p9P80g69GvL8fcIaBC7nu,55591,0.48,0.040510798036009044,0,0.526,0.464,7,0.7725061502321364,1,0.02839378238341969,0.359,0.00167,0.117,0.165,0.5831977384415626
5gI0Acwuv7iBUxbgtlDFk4,55592,0.0,0.03606231842964736,1,0.799,0.696,1,0.7937036420472411,1,0.138860103626943,0.211,2.46e-06,0.133,0.414,0.47280295185970445
4biLwyzTFqLtDxPPr4Hmy5,55593,0.0,0.03606231842964736,1,0.799,0.696,1,0.7937036420472411,1,0.138860103626943,0.211,2.46e-06,0.133,0.414,0.47280295185970445
6onok9bXmlQDiHNt1eWZnN,55594,0.02,0.03606231842964736,1,0.799,0.696,1,0.7937036420472411,1,0.138860103626943,0.211,2.46e-06,0.133,0.414,0.47280295185970445
42vD6luOTR1WtATGz1zns9,55595,0.46,0.23367024389498778,0,0.677,0.351,2,0.618352662634334,0,0.05274611398963731,0.838,0.0,0.0978,0.706,0.4825657840671893
7lIXhNqUrf0GHCXNbGOEB4,55596,0.01,0.03606231842964736,1,0.799,0.696,1,0.7937036420472411,1,0.138860103626943,0.211,2.46e-06,0.133,0.414,0.47280295185970445
3B8vWrQFz67fYB0olCe20u,55597,0.46,0.044704947878628186,0,0.191,0.536,8,0.6918964911307178,1,0.04766839378238342,0.969,0.00339,0.14,0.608,0.31730848248771426
0wpcRLephj4UkW7QDeu7tc,55598,0.48,0.04371722425412355,0,0.444,0.651,5,0.7721362114570038,1,0.051502590673575134,0.496,0.000366,0.247,0.415,0.5132924083296353
0NHlPYnisv4NcPCa4a6qcG,55599,0.47,0.03515497981305235,0,0.42,0.666,3,0.7319978543551041,1,0.07979274611398963,0.818,0.123,0.377,0.653,0.41052380717584597
0Bfima51LTKrxuBYjv0Qwp,55600,0.49,0.035743642471924915,0,0.68,0.378,4,0.7189020217154061,0,0.04704663212435234,0.184,0.0,0.111,0.454,0.30816199069736866
5lGN9hkorYrkMRdERpzwI0,55601,0.46,0.051802313980785886,0,0.762,0.634,0,0.7685478053382164,0,0.05865284974093264,0.0152,0.0115,0.0985,0.198,0.37828098548723765
5DdwOYaO8qF9wEphjjmFM0,55602,0.46,0.04302679150210175,0,0.622,0.114,4,0.6420287442428279,1,0.06310880829015544,0.908,1e-06,0.136,0.237,0.6401475929852243
6hFeEa1XPaw2bbHi8eFt4x,55603,0.46,0.057320047849128225,0,0.724,0.644,2,0.7799049257347909,1,0.10569948186528497,0.0279,0.000801,0.903,0.699,0.37800157783146787
3Trk97TnEvpYk1iIcR3GRq,55604,0.46,0.03495926809545767,0,0.655,0.892,8,0.8090376042764922,1,0.07989637305699482,0.0202,0.0917,0.321,0.486,0.3986078924444883
0HDm8hVrpUDAXLmvortmoy,55605,0.45,0.04964394787767349,0,0.506,0.615,2,0.7867857869522594,1,0.033782383419689116,0.277,0.0,0.118,0.507,0.7190720378679553
3PMQvsVUEOMWsEGsSGG0aA,55606,0.46,0.042498847210248804,0,0.433,0.599,9,0.7812736992027819,1,0.07430051813471503,0.479,2.04e-06,0.12,0.338,0.29501339513173247
1ojx892F09kNzzLyMGTsma,55607,0.46,0.05743919332403464,0,0.541,0.825,10,0.8484730777056396,0,0.03492227979274612,0.376,0.000445,0.0714,0.422,0.4023881136696087
5JbvDBWAFvOnlr53Q9cD5P,55608,0.44,0.045999700226930125,0,0.493,0.336,10,0.7487190869911028,1,0.027461139896373058,0.794,0.0057,0.0984,0.378,0.57548115641898
3BBslCw87ODOwkfu7QMUug,55609,0.47,0.05741876293010037,0,0.586,0.524,1,0.7575421267780181,1,0.045181347150259066,0.74,2.98e-06,0.136,0.529,0.40299212727840505
5JAwFXFkQ7JmOGsot0i8oR,55610,0.47,0.035581726826539276,0,0.802,0.484,2,0.7203447829384237,1,0.37409326424870465,0.182,3.61e-06,0.218,0.335,0.6988067649524184
1cUq9SX7nQL1u0kKyhT7lX,55611,0.46,0.07718583734542354,0,0.387,0.475,3,0.6896028707248949,1,0.03533678756476684,0.0734,0.000527,0.044,0.157,0.5634543004125371
2mGLeZbDtP3umwzzxg8NC1,55612,0.47,0.06134731765157395,0,0.689,0.878,2,0.8511921277028651,0,0.03233160621761658,0.00733,3.43e-06,0.63,0.7,0.542457636868662
3oSood6sgulWxhrkTJvXbH,55613,0.45,0.05379246347589738,0,0.29,0.388,0,0.6844977156280635,0,0.04849740932642487,0.635,0.0421,0.136,0.132,0.3366697894581135
1DKfhVxj07r86PuIcLZNe0,55614,0.47,0.03385144430474128,0,0.729,0.496,0,0.7707304441114995,1,0.06352331606217616,0.766,0.0,0.134,0.66,0.637139851749585
1JelKGBph8gon106Wqjwu2,55615,0.46,0.04699200636970039,0,0.39,0.318,9,0.6983149288792705,1,0.03150259067357513,0.466,0.013,0.0914,0.25,0.39011061256019586
